"","id","gender","heightmetre","trainingProgram","programAnnualCost","lastfitnessscore","date","Weight","BMI","CaloriesIn","CaloriesBurned","Steps","DistanceMiles","Floors","MinutesLightlyActive","MinutesFairlyActive","MinutesVeryActive","ActivityCalories","MinutesAsleep","MinutesAwake","TimeinBed","MinutesREMSleep","MinutesLightSleep","MinutesDeepSleep","WaterConsumedOz","RestingHeartBpm","MaxHeartBpm","MinHeartBpm","AvgHeartBpm","ActivityMinutes","TimesStepsCompleteHr"
"595",101,"f",1.75,"program1",200,900,"7/15/2017",114,19,1397,1855,8630,5,12,84,55,9,847,335,24,299,12,33,91,62,80,150,91,89,159,4
"596",101,"f",1.75,"program1",200,900,"6/15/2017",190,27,1606,2420,9557,4,7,45,63,35,1078,472,8,349,56,169,16,27,86,133,73,108,86,2
"597",101,"f",1.75,"program1",200,900,"5/5/2017",221,30,1287,1009,4225,5,50,88,14,3,1433,368,17,478,31,26,84,52,91,90,87,88,139,8
"598",101,"f",1.75,"program1",200,900,"11/15/2017",149,24,1796,2959,4770,6,24,94,83,71,665,321,38,117,60,133,101,30,94,75,91,95,73,5
"599",101,"f",1.75,"program1",200,900,"6/30/2017",235,15,1039,1202,9318,1,31,60,64,74,176,444,37,210,92,35,21,72,80,96,81,115,67,11
"600",101,"f",1.75,"program1",200,900,"5/6/2017",242,25,1337,2669,7796,4,28,60,54,97,697,409,8,419,91,42,95,16,88,168,85,101,96,3
"601",101,"f",1.75,"program1",200,900,"10/4/2017",200,25,1726,2366,3708,6,38,81,69,44,1326,154,28,18,107,166,35,42,86,111,89,98,162,7
"602",101,"f",1.75,"program1",200,900,"3/24/2017",109,21,1689,2588,2528,2,19,68,19,77,614,451,117,40,79,57,83,26,91,161,75,88,63,3
"603",101,"f",1.75,"program1",200,900,"2/23/2017",113,29,1774,2560,1336,8,29,19,80,29,994,361,11,391,76,40,113,41,94,125,88,75,102,8
"604",101,"f",1.75,"program1",200,900,"4/18/2017",115,24,1158,2363,4200,8,11,100,5,24,1438,440,95,439,49,297,112,37,72,113,100,81,124,8
"605",101,"f",1.75,"program1",200,900,"11/29/2017",205,18,1879,2157,1286,4,23,72,62,89,1325,480,106,377,85,90,94,63,82,92,91,80,31,5
"606",101,"f",1.75,"program1",200,900,"10/28/2017",150,27,1567,1699,6893,8,24,59,57,75,198,149,82,308,24,289,54,26,93,193,79,101,75,11
"607",101,"f",1.75,"program1",200,900,"9/27/2017",174,17,1708,1159,9366,4,31,32,31,99,963,237,102,63,25,161,101,33,77,179,91,103,107,9
"608",101,"f",1.75,"program1",200,900,"2/28/2017",209,25,1234,1612,1947,6,36,23,33,61,775,247,72,418,28,44,40,18,89,122,100,82,92,11
"609",101,"f",1.75,"program1",200,900,"2/26/2017",263,23,1433,1779,8730,8,16,84,11,15,352,234,79,225,6,42,11,65,86,156,88,110,38,3
"610",101,"f",1.75,"program1",200,900,"7/30/2017",155,25,1207,1850,7285,1,6,79,69,88,1330,124,116,198,10,85,27,10,96,180,73,90,87,1
"611",101,"f",1.75,"program1",200,900,"11/9/2017",172,18,1400,2902,9863,10,3,30,62,88,208,357,50,433,33,61,58,46,74,184,74,81,90,4
"612",101,"f",1.75,"program1",200,900,"2/3/2017",183,30,1670,1902,3384,9,35,74,99,93,1160,277,120,73,85,106,51,61,82,98,74,109,117,6
"613",101,"f",1.75,"program1",200,900,"9/7/2017",124,27,1251,2488,6997,2,46,29,59,41,1359,225,41,223,92,78,82,71,90,180,85,86,101,9
"614",101,"f",1.75,"program1",200,900,"11/16/2017",282,18,1945,2457,6367,9,48,81,69,100,915,448,83,126,109,97,38,49,77,120,89,76,121,1
"615",101,"f",1.75,"program1",200,900,"6/3/2017",264,21,1767,1336,54,10,7,95,88,84,167,424,27,280,25,255,111,66,73,99,97,74,164,8
"616",101,"f",1.75,"program1",200,900,"11/19/2017",255,16,1241,1382,9295,9,16,41,5,60,1062,275,20,108,6,299,59,77,95,177,76,119,100,9
"617",101,"f",1.75,"program1",200,900,"11/2/2017",153,20,1045,2678,7243,3,45,75,20,25,583,368,33,46,53,113,30,39,94,192,84,103,80,9
"618",101,"f",1.75,"program1",200,900,"11/19/2017",143,30,1263,1594,119,3,35,63,32,42,315,453,88,186,47,12,20,56,88,152,84,88,120,2
"619",101,"f",1.75,"program1",200,900,"3/20/2017",203,16,1688,2228,8619,10,40,7,43,88,807,264,18,267,20,167,16,59,95,108,70,111,124,6
"620",101,"f",1.75,"program1",200,900,"10/31/2017",105,22,1017,2018,3526,6,37,38,28,1,283,288,15,411,6,170,61,40,71,124,99,81,180,11
"621",101,"f",1.75,"program1",200,900,"1/8/2017",118,16,1245,2831,428,9,38,10,42,88,1255,379,17,25,91,265,13,15,100,73,82,76,108,4
"622",101,"f",1.75,"program1",200,900,"5/28/2017",136,16,1942,2382,2788,10,8,4,93,47,1138,366,79,348,112,80,10,65,98,102,100,118,178,12
"623",101,"f",1.75,"program1",200,900,"7/24/2017",157,19,1714,1581,2354,7,25,53,14,79,1499,340,74,306,84,62,116,17,96,169,95,85,170,12
"624",101,"f",1.75,"program1",200,900,"2/26/2017",267,22,1166,1922,9942,4,7,12,100,60,1204,301,120,414,47,267,21,51,96,157,70,87,66,9
"625",101,"f",1.75,"program1",200,900,"12/5/2017",219,21,1840,1432,8952,3,17,98,36,66,369,464,6,330,54,220,7,49,94,178,83,77,131,5
"626",101,"f",1.75,"program1",200,900,"11/28/2017",137,19,1000,2455,7963,7,7,61,55,71,811,432,100,37,117,249,35,24,71,149,86,110,91,9
"627",101,"f",1.75,"program1",200,900,"6/27/2017",224,23,1729,2005,7854,3,4,50,1,86,173,186,45,180,22,105,109,24,83,154,90,113,121,9
"628",101,"f",1.75,"program1",200,900,"11/10/2017",165,16,1800,1130,4728,5,3,13,7,77,917,336,119,322,117,271,51,61,70,136,91,92,36,5
"629",101,"f",1.75,"program1",200,900,"1/2/2017",140,30,1210,1874,3779,3,20,83,4,66,989,248,115,383,68,250,65,25,77,104,95,71,90,9
"630",101,"f",1.75,"program1",200,900,"3/9/2017",221,15,1433,1612,300,2,11,34,67,81,1447,396,56,151,63,54,16,54,78,85,72,119,116,2
"631",101,"f",1.75,"program1",200,900,"1/5/2017",264,27,1732,2584,7249,5,10,19,21,34,391,469,85,419,118,24,88,23,80,153,71,118,94,7
"632",101,"f",1.75,"program1",200,900,"3/21/2017",193,22,1773,1339,9917,5,8,10,48,47,310,221,76,304,71,164,105,30,98,179,79,91,82,6
"633",101,"f",1.75,"program1",200,900,"10/16/2017",209,22,1578,2851,7214,2,32,91,93,4,809,361,33,397,101,284,23,16,76,184,75,107,103,8
"634",101,"f",1.75,"program1",200,900,"5/5/2017",212,21,1579,2685,594,9,42,41,61,76,697,425,37,468,75,285,24,47,93,75,74,103,99,3
"635",101,"f",1.75,"program1",200,900,"2/8/2017",239,15,1102,1434,5793,2,21,70,4,98,1112,456,100,18,15,144,45,36,86,181,70,91,54,7
"636",101,"f",1.75,"program1",200,900,"2/11/2017",285,25,1252,1358,8414,9,23,100,77,75,157,387,93,233,82,29,34,21,93,167,85,89,110,10
"637",101,"f",1.75,"program1",200,900,"5/22/2017",282,20,1990,1625,9207,9,1,18,27,78,970,154,105,379,110,54,33,15,99,92,99,100,34,7
"638",101,"f",1.75,"program1",200,900,"9/10/2017",139,25,1410,1551,8158,5,31,44,29,55,909,429,42,467,21,75,59,79,93,72,70,72,70,3
"639",101,"f",1.75,"program1",200,900,"7/19/2017",271,24,1904,1956,7422,2,13,23,67,55,1214,323,33,350,76,24,55,19,80,83,76,100,98,10
"640",101,"f",1.75,"program1",200,900,"12/15/2017",177,17,1830,2272,7105,2,32,48,72,95,1053,278,117,110,69,18,33,61,84,157,99,79,132,8
"641",101,"f",1.75,"program1",200,900,"10/11/2017",180,16,1837,2489,7169,1,14,14,18,24,1359,195,53,437,85,119,40,70,92,149,71,83,161,2
"642",101,"f",1.75,"program1",200,900,"8/4/2017",261,18,1593,1602,1061,2,18,96,66,17,898,190,17,287,97,52,35,26,74,149,78,113,178,5
"643",101,"f",1.75,"program1",200,900,"12/4/2017",202,22,1257,2829,711,8,13,74,12,75,1331,229,53,157,110,12,87,71,96,112,96,118,143,3
"644",101,"f",1.75,"program1",200,900,"12/11/2017",111,25,1998,1449,1362,8,12,84,12,64,1222,289,92,196,109,149,33,79,97,194,70,83,133,5
"645",101,"f",1.75,"program1",200,900,"7/19/2017",268,24,1417,2877,8672,8,38,53,5,41,556,148,53,36,20,134,59,57,80,187,78,98,176,4
"646",101,"f",1.75,"program1",200,900,"3/15/2017",153,17,1488,1758,1232,1,12,16,54,53,1041,446,22,408,28,300,72,47,79,130,84,83,42,4
"647",101,"f",1.75,"program1",200,900,"7/15/2017",158,19,1695,2917,1364,3,39,63,26,98,330,181,64,20,78,80,69,20,94,196,87,78,162,6
"648",101,"f",1.75,"program1",200,900,"2/16/2017",183,27,1398,2566,8809,6,39,21,19,98,843,467,77,449,56,148,72,8,97,123,71,95,56,4
"649",101,"f",1.75,"program1",200,900,"4/20/2017",252,26,1500,1700,5493,5,23,66,13,28,904,154,15,159,19,251,115,69,96,178,97,81,170,11
"650",101,"f",1.75,"program1",200,900,"5/2/2017",125,21,1648,1801,1629,8,47,55,14,83,875,257,30,42,29,271,63,73,80,81,85,96,69,7
"651",101,"f",1.75,"program1",200,900,"7/30/2017",285,24,1681,2319,7200,7,9,31,51,20,606,468,10,348,13,83,12,66,95,117,98,108,81,7
"652",101,"f",1.75,"program1",200,900,"3/17/2017",120,16,1756,2379,3897,10,32,97,86,95,1151,402,60,160,73,69,75,60,72,83,89,88,129,3
"653",101,"f",1.75,"program1",200,900,"7/29/2017",198,27,1665,2138,7651,5,40,82,89,60,1246,218,25,189,36,281,37,28,75,183,98,118,108,1
"654",101,"f",1.75,"program1",200,900,"1/1/2017",288,25,1485,1970,7061,7,35,86,89,24,955,339,37,319,108,74,32,51,80,173,82,106,30,6
"655",101,"f",1.75,"program1",200,900,"5/10/2017",152,24,1649,1075,9660,6,15,26,2,56,793,213,32,308,113,209,25,14,90,180,72,118,63,11
"656",101,"f",1.75,"program1",200,900,"2/13/2017",160,28,1898,1580,6158,8,37,94,27,86,619,402,29,72,67,96,74,14,86,157,85,90,166,2
"657",101,"f",1.75,"program1",200,900,"2/13/2017",103,25,1790,2584,3041,10,22,3,18,82,228,401,99,231,100,43,37,69,98,112,97,106,70,3
"658",101,"f",1.75,"program1",200,900,"7/16/2017",211,30,1465,2299,3586,5,45,10,42,78,322,291,74,53,69,129,45,56,83,120,90,89,103,3
"659",101,"f",1.75,"program1",200,900,"12/13/2017",154,18,1849,1759,1999,10,1,29,78,95,1119,145,29,228,56,43,16,71,100,81,93,109,131,8
"660",101,"f",1.75,"program1",200,900,"10/16/2017",300,22,1388,2430,3520,10,46,90,6,66,237,320,90,240,53,146,50,20,74,78,96,107,117,4
"661",101,"f",1.75,"program1",200,900,"10/7/2017",144,16,1863,1069,2855,8,14,33,32,15,500,284,50,444,95,91,48,30,89,154,81,77,100,12
"662",101,"f",1.75,"program1",200,900,"5/11/2017",239,27,1507,1174,8069,2,11,32,90,97,779,298,56,363,88,161,16,37,79,140,86,107,97,1
"663",101,"f",1.75,"program1",200,900,"6/27/2017",119,19,1650,2734,9511,3,21,73,32,42,183,338,113,93,114,120,65,44,88,93,81,109,89,3
"664",101,"f",1.75,"program1",200,900,"7/27/2017",197,20,1893,1258,4344,7,22,60,37,14,637,359,35,336,91,122,49,76,76,96,85,106,119,4
"665",101,"f",1.75,"program1",200,900,"5/12/2017",202,27,1973,1376,2390,4,39,86,7,85,1177,471,117,446,62,227,115,31,76,189,77,80,68,11
"666",101,"f",1.75,"program1",200,900,"1/25/2017",232,19,1716,2272,6673,6,3,65,91,3,1061,273,59,450,26,181,46,30,98,74,73,119,34,4
"667",101,"f",1.75,"program1",200,900,"1/29/2017",284,20,1289,1754,8844,2,36,67,59,100,341,366,72,473,61,70,50,48,79,199,71,87,65,11
"668",101,"f",1.75,"program1",200,900,"10/5/2017",166,25,1289,2495,2686,9,29,52,26,89,883,193,9,119,33,219,8,29,95,85,76,72,84,12
"669",101,"f",1.75,"program1",200,900,"5/30/2017",177,25,1894,2480,235,8,47,62,99,52,466,222,9,319,93,138,34,61,84,144,75,114,174,11
"670",101,"f",1.75,"program1",200,900,"2/8/2017",291,23,1645,2811,1559,8,36,5,90,59,848,280,16,193,9,260,66,74,88,170,76,84,166,8
"671",101,"f",1.75,"program1",200,900,"5/24/2017",213,24,1329,2439,4122,5,17,4,3,70,751,339,52,133,63,153,79,46,79,129,86,118,146,4
"672",101,"f",1.75,"program1",200,900,"11/2/2017",154,26,1621,1255,851,2,39,51,11,80,652,225,75,44,91,171,66,43,80,193,84,104,33,10
"673",101,"f",1.75,"program1",200,900,"12/27/2017",195,25,1009,2967,6131,10,8,22,87,8,389,134,95,182,118,140,56,71,73,180,78,105,41,12
"674",101,"f",1.75,"program1",200,900,"1/4/2017",184,28,1370,2835,4291,7,23,65,76,51,678,428,113,403,25,297,42,38,94,114,72,93,85,12
"675",101,"f",1.75,"program1",200,900,"12/11/2017",271,21,1542,1128,1061,8,31,8,76,11,622,442,32,473,50,238,9,54,97,188,91,111,159,12
"676",101,"f",1.75,"program1",200,900,"11/7/2017",280,23,1051,2679,6091,7,15,72,95,60,561,183,119,260,87,154,32,62,76,197,94,94,68,8
"677",101,"f",1.75,"program1",200,900,"7/1/2017",168,30,1474,1220,6372,2,34,91,44,99,590,448,23,52,6,246,74,38,97,100,86,114,58,11
"678",101,"f",1.75,"program1",200,900,"6/4/2017",267,28,1837,2521,6093,8,35,21,48,21,1221,122,119,67,27,99,95,51,70,91,85,117,97,10
"679",101,"f",1.75,"program1",200,900,"10/1/2017",267,22,1585,1577,9546,6,18,100,56,90,1058,259,116,106,69,251,114,19,81,150,97,82,104,4
"680",101,"f",1.75,"program1",200,900,"8/2/2017",221,27,1277,1101,2188,6,41,16,57,16,1370,438,21,160,57,274,30,67,78,171,83,74,90,2
"681",101,"f",1.75,"program1",200,900,"9/15/2017",101,26,1997,2250,3936,9,43,35,33,62,384,296,11,264,88,205,100,28,95,103,79,73,118,2
"682",101,"f",1.75,"program1",200,900,"12/13/2017",227,24,1095,2627,4020,1,18,36,96,37,1498,417,25,448,47,54,67,75,96,97,84,73,40,12
"683",101,"f",1.75,"program1",200,900,"6/27/2017",220,25,1460,2839,9353,10,40,84,43,22,183,270,7,11,22,229,101,28,92,102,73,119,161,4
"684",101,"f",1.75,"program1",200,900,"6/9/2017",136,16,1412,2031,9990,7,15,71,37,9,662,158,114,27,67,61,14,54,90,174,86,115,47,3
"685",101,"f",1.75,"program1",200,900,"6/1/2017",190,20,1634,1091,1559,5,10,94,46,75,125,349,36,261,29,8,120,23,84,180,98,104,171,1
"686",101,"f",1.75,"program1",200,900,"5/20/2017",212,25,1096,2245,7769,6,36,55,2,28,1145,137,91,308,71,210,107,63,80,87,78,72,106,6
"687",101,"f",1.75,"program1",200,900,"5/14/2017",184,25,1587,1783,1626,8,2,39,22,91,1244,360,18,204,68,16,83,39,92,114,87,107,175,9
"688",101,"f",1.75,"program1",200,900,"11/25/2017",219,16,1238,2425,7425,8,6,94,91,90,1204,243,46,149,92,254,55,43,71,76,91,110,66,8
"689",101,"f",1.75,"program1",200,900,"11/13/2017",229,20,1898,2442,9043,9,50,26,61,82,904,231,106,100,30,275,57,37,71,98,70,96,40,12
"690",101,"f",1.75,"program1",200,900,"2/21/2017",100,16,1381,1487,8293,5,41,24,4,50,1079,136,54,38,109,56,86,50,73,98,91,99,36,8
"691",101,"f",1.75,"program1",200,900,"2/22/2017",296,27,1206,1384,1142,5,12,95,27,58,875,365,55,386,16,259,81,15,98,81,77,119,35,4
"692",101,"f",1.75,"program1",200,900,"2/16/2017",246,25,1521,2627,6323,10,17,43,27,71,1446,449,11,196,21,18,63,61,74,124,87,91,117,2
"693",101,"f",1.75,"program1",200,900,"9/6/2017",255,24,1598,2037,3086,2,25,46,64,13,352,310,56,411,26,48,43,39,87,169,98,80,75,4
"694",101,"f",1.75,"program1",200,900,"5/13/2017",213,15,1544,2157,3309,8,34,62,64,57,431,430,114,387,23,175,97,70,97,167,79,79,153,5
"695",101,"f",1.75,"program1",200,900,"5/23/2017",210,17,1408,1674,481,10,5,22,90,58,906,398,105,383,57,250,6,80,96,91,79,104,95,10
"696",101,"f",1.75,"program1",200,900,"9/18/2017",140,18,1108,2244,532,9,18,23,28,8,378,427,65,300,43,143,17,33,92,101,94,72,78,5
"697",101,"f",1.75,"program1",200,900,"7/3/2017",241,27,1320,1061,6579,3,40,75,41,23,1367,202,12,110,91,135,9,17,72,75,70,107,156,1
"698",101,"f",1.75,"program1",200,900,"5/12/2017",300,25,1033,2038,4776,2,1,15,90,20,1211,324,71,405,11,89,25,66,94,85,73,93,162,10
"699",101,"f",1.75,"program1",200,900,"11/25/2017",193,16,1924,1944,2252,2,35,72,89,26,538,209,48,64,49,26,99,42,94,119,98,112,87,11
"700",101,"f",1.75,"program1",200,900,"2/4/2017",190,25,1517,2664,373,8,50,58,72,97,249,203,59,272,79,96,107,12,76,133,80,95,62,12
"701",101,"f",1.75,"program1",200,900,"12/13/2017",153,30,1316,1677,7085,7,8,59,26,26,1043,301,17,8,6,20,50,50,88,152,74,105,39,2
"702",101,"f",1.75,"program1",200,900,"4/4/2017",120,30,1158,2069,1788,8,1,5,62,90,475,419,74,24,45,190,101,75,72,159,72,84,112,8
"703",101,"f",1.75,"program1",200,900,"5/16/2017",105,28,1902,1624,8581,2,28,31,8,35,131,399,45,222,66,192,7,74,73,179,91,76,80,2
"704",101,"f",1.75,"program1",200,900,"8/6/2017",216,20,1005,1741,5553,7,45,44,90,2,118,232,12,131,9,277,78,63,79,157,95,98,171,3
"705",101,"f",1.75,"program1",200,900,"5/13/2017",109,20,1366,1534,8478,7,36,31,76,84,608,394,21,12,49,56,67,71,82,180,76,93,164,11
"706",101,"f",1.75,"program1",200,900,"8/25/2017",273,27,1012,1555,9827,2,50,42,68,32,1398,163,14,422,103,263,14,17,75,104,71,119,93,9
"707",101,"f",1.75,"program1",200,900,"3/25/2017",230,25,1175,1978,1547,10,42,87,29,6,1122,178,63,318,47,78,25,39,96,184,82,91,73,6
"708",101,"f",1.75,"program1",200,900,"10/16/2017",151,29,1968,2074,5458,9,5,14,66,78,1484,169,104,70,101,96,49,12,99,193,91,74,53,10
"709",101,"f",1.75,"program1",200,900,"9/4/2017",183,29,1131,1127,634,6,15,1,96,34,1042,214,118,346,53,67,57,15,78,131,70,87,81,1
"710",101,"f",1.75,"program1",200,900,"4/30/2017",124,27,1919,2565,1325,4,34,55,83,97,233,369,77,318,93,247,56,20,84,96,79,96,41,3
"711",101,"f",1.75,"program1",200,900,"4/23/2017",121,29,1946,1537,1552,8,29,15,33,20,644,422,59,159,91,78,100,54,93,92,82,120,83,6
"712",101,"f",1.75,"program1",200,900,"9/20/2017",267,15,1627,2173,3628,8,25,27,18,93,1372,384,70,230,39,86,36,29,94,141,94,111,167,5
"713",101,"f",1.75,"program1",200,900,"2/4/2017",254,24,1898,1220,5607,1,46,28,26,81,1293,406,86,356,92,19,30,51,86,185,95,118,35,2
"714",101,"f",1.75,"program1",200,900,"9/6/2017",243,27,1745,1500,3942,10,46,88,28,63,419,434,58,182,101,284,64,79,84,131,74,89,100,6
"715",101,"f",1.75,"program1",200,900,"7/23/2017",123,21,1610,1368,3610,9,30,38,25,98,636,394,79,466,72,31,14,79,83,121,86,88,131,4
"716",101,"f",1.75,"program1",200,900,"2/21/2017",294,21,1891,2576,8659,6,27,2,59,60,651,351,89,130,66,209,79,62,78,144,70,90,133,3
"717",101,"f",1.75,"program1",200,900,"5/16/2017",198,22,1061,2346,8258,7,50,8,94,89,388,282,112,52,39,150,117,11,92,76,79,91,35,12
"718",101,"f",1.75,"program1",200,900,"12/9/2017",227,20,1807,2120,3401,7,5,61,42,15,404,306,40,65,29,168,65,67,90,160,85,113,119,9
"719",101,"f",1.75,"program1",200,900,"11/30/2017",236,19,1244,2220,6193,1,2,75,54,43,694,284,57,342,54,251,81,13,100,141,76,115,128,4
"720",101,"f",1.75,"program1",200,900,"11/13/2017",288,21,1349,2805,9624,2,36,49,87,81,1346,442,61,474,12,22,116,65,96,82,82,109,57,12
"721",101,"f",1.75,"program1",200,900,"3/3/2017",109,15,1445,1003,8822,6,33,33,21,61,785,410,44,240,106,270,35,43,92,95,100,85,57,11
"722",101,"f",1.75,"program1",200,900,"9/15/2017",171,28,1577,1342,4274,6,45,31,64,44,981,276,26,225,19,32,95,38,100,114,96,77,68,10
"723",101,"f",1.75,"program1",200,900,"11/13/2017",218,30,1236,2046,4139,9,26,11,92,70,445,407,36,271,73,284,80,61,75,99,89,79,162,11
"724",101,"f",1.75,"program1",200,900,"11/8/2017",278,16,1574,1653,9003,5,42,80,23,10,1342,427,58,114,67,266,61,36,100,113,89,85,144,10
"725",101,"f",1.75,"program1",200,900,"3/15/2017",269,20,1027,2917,3518,1,3,81,38,31,1349,436,97,306,61,250,58,50,98,153,72,82,95,5
"726",101,"f",1.75,"program1",200,900,"3/3/2017",164,24,1872,1557,6287,7,49,32,13,79,356,149,76,391,102,251,81,79,84,86,81,71,86,10
"727",101,"f",1.75,"program1",200,900,"7/23/2017",206,21,1157,1816,8232,9,36,2,68,27,169,132,119,116,34,60,116,27,90,159,98,76,116,1
"728",101,"f",1.75,"program1",200,900,"1/18/2017",182,30,1726,2119,7005,6,36,51,67,67,530,227,25,118,67,135,95,18,89,83,94,104,42,8
"729",101,"f",1.75,"program1",200,900,"10/1/2017",296,21,1001,1655,8781,5,33,99,100,95,442,266,46,258,99,49,53,31,95,117,96,76,53,5
"730",101,"f",1.75,"program1",200,900,"1/22/2017",297,17,1595,2572,7422,6,8,50,40,59,672,327,50,324,49,160,90,18,93,151,77,116,76,2
"731",102,"m",1.58,"program2",400,700,"5/15/2017",210,24,1113,2555,9217,9,49,34,39,33,232,149,84,176,94,204,54,34,74,167,98,107,150,8
"732",102,"m",1.58,"program2",400,700,"2/17/2017",206,24,1848,1048,3422,4,32,43,8,30,646,204,79,248,91,100,54,22,74,116,92,102,115,6
"733",102,"m",1.58,"program2",400,700,"9/9/2017",206,18,1538,1151,963,3,15,52,7,69,804,177,53,204,38,290,11,70,94,192,85,110,142,5
"734",102,"m",1.58,"program2",400,700,"9/19/2017",139,15,1173,1933,7945,9,48,59,5,32,1132,340,120,163,111,239,79,77,96,110,93,80,39,6
"735",102,"m",1.58,"program2",400,700,"12/8/2017",170,30,1067,1419,9179,2,10,79,76,64,1336,339,18,420,80,224,45,47,83,168,79,118,56,4
"736",102,"m",1.58,"program2",400,700,"7/25/2017",235,28,1141,1016,7742,3,16,46,25,91,225,356,90,471,51,27,98,21,100,76,86,88,96,8
"737",102,"m",1.58,"program2",400,700,"2/3/2017",132,17,1232,1598,5404,8,31,71,70,16,594,453,115,163,57,229,65,8,72,78,77,84,65,4
"738",102,"m",1.58,"program2",400,700,"2/8/2017",236,23,1212,2186,3595,1,42,51,50,99,432,207,79,301,87,236,57,54,71,160,96,117,125,1
"739",102,"m",1.58,"program2",400,700,"11/21/2017",164,30,1149,2189,5839,9,29,69,69,33,405,188,28,182,73,298,76,56,89,170,88,103,105,4
"740",102,"m",1.58,"program2",400,700,"11/17/2017",203,17,1247,1704,9549,10,46,51,17,71,121,294,100,39,47,115,94,79,75,185,80,114,62,7
"741",102,"m",1.58,"program2",400,700,"3/4/2017",127,18,1339,2979,4250,4,44,40,60,13,1293,154,109,280,116,290,73,79,78,163,78,106,63,5
"742",102,"m",1.58,"program2",400,700,"1/3/2017",133,26,1208,1924,8671,4,44,3,78,80,582,426,35,191,115,113,49,50,84,168,88,70,67,2
"743",102,"m",1.58,"program2",400,700,"9/24/2017",235,17,1093,2628,6306,3,13,23,97,44,643,425,64,220,62,115,24,79,70,171,97,90,103,11
"744",102,"m",1.58,"program2",400,700,"5/22/2017",257,22,1189,1787,9999,8,8,15,89,36,750,361,72,83,68,172,30,21,75,83,92,86,52,7
"745",102,"m",1.58,"program2",400,700,"2/7/2017",254,20,1524,2795,1450,6,31,62,26,67,396,447,48,166,76,241,26,64,87,167,97,84,150,6
"746",102,"m",1.58,"program2",400,700,"1/14/2017",167,18,1594,2724,7668,8,25,40,8,51,1088,144,87,174,78,124,29,62,92,96,86,83,98,3
"747",102,"m",1.58,"program2",400,700,"5/5/2017",195,26,1532,1016,7777,5,42,24,18,24,862,346,72,231,99,85,43,47,78,196,77,103,61,3
"748",102,"m",1.58,"program2",400,700,"3/11/2017",204,29,1539,2498,6598,10,6,68,34,22,919,331,107,181,64,108,97,8,76,187,74,89,70,2
"749",102,"m",1.58,"program2",400,700,"8/10/2017",165,17,1227,1375,2480,1,42,71,82,78,311,171,88,351,68,252,60,52,99,194,84,73,140,12
"750",102,"m",1.58,"program2",400,700,"10/7/2017",174,25,1335,1565,2491,10,18,54,11,5,194,354,84,27,54,287,29,9,96,101,96,113,144,7
"751",102,"m",1.58,"program2",400,700,"4/19/2017",295,24,1847,1534,3976,2,31,72,51,52,163,197,94,23,19,120,47,64,93,145,75,84,176,12
"752",102,"m",1.58,"program2",400,700,"2/1/2017",244,25,1553,1049,868,8,39,89,2,97,860,456,62,91,65,17,30,46,81,150,80,95,140,2
"753",102,"m",1.58,"program2",400,700,"8/14/2017",148,24,1197,1756,7014,7,18,52,82,37,1397,163,86,303,77,32,63,48,88,98,85,72,118,9
"754",102,"m",1.58,"program2",400,700,"6/1/2017",295,21,1426,1739,4038,2,38,77,28,2,1026,176,15,365,112,197,114,66,82,184,83,75,43,9
"755",102,"m",1.58,"program2",400,700,"5/17/2017",243,15,1978,1520,8403,10,35,92,90,14,380,456,63,272,20,238,32,33,74,104,83,86,98,1
"756",102,"m",1.58,"program2",400,700,"4/1/2017",168,23,1364,1633,676,7,26,95,65,70,382,464,20,141,100,40,9,67,93,198,75,100,116,5
"757",102,"m",1.58,"program2",400,700,"1/8/2017",185,15,1459,1667,7283,3,41,3,66,26,963,149,36,270,74,57,28,39,90,107,79,92,132,6
"758",102,"m",1.58,"program2",400,700,"8/5/2017",244,18,1408,1081,2959,10,39,21,11,33,141,212,87,219,45,147,16,47,90,177,77,116,30,6
